Address,Postcode,Floor Area,House Number,Street Name
"21, Blackthorn Close, Earley",RG6 1DH,678,21,Blackthorn Close
"17, Blackthorn Close, Earley",RG6 1DH,1055,17,Blackthorn Close
"14, Blackthorn Close, Earley",RG6 1DH,1044,14,Blackthorn Close
"14, Blackthorn Close, Earley",RG6 1DH,1044,14,Blackthorn Close
"17, Blackthorn Close, Earley",RG6 1DH,1023,17,Blackthorn Close
"6, Blackthorn Close, Earley",RG6 1DH,872,6,Blackthorn Close
"16, Blackthorn Close, Earley",RG6 1DH,667,16,Blackthorn Close
"20, Blackthorn Close, Earley",RG6 1DH,646,20,Blackthorn Close
"17, Blackthorn Close, Earley",RG6 1DH,850,17,Blackthorn Close
"2, Blackthorn Close, Earley",RG6 1DH,646,2,Blackthorn Close
"18, Blackthorn Close, Earley",RG6 1DH,818,18,Blackthorn Close
"21, Blackthorn Close, Earley",RG6 1DH,647,21,Blackthorn Close
"7, Blackthorn Close, Earley",RG6 1DH,697,7,Blackthorn Close
41 Grange Avenue,RG6 1DJ,872,41,Grange Avenue
8 Grange Avenue,RG6 1DJ,1119,8,Grange Avenue
8 Grange Avenue,RG6 1DJ,1119,8,Grange Avenue
17 Grange Avenue,RG6 1DJ,1001,17,Grange Avenue
26 Grange Avenue,RG6 1DJ,1023,26,Grange Avenue
27 Grange Avenue,RG6 1DJ,893,27,Grange Avenue
32 Grange Avenue,RG6 1DJ,1119,32,Grange Avenue
4 GRANGE AVENUE,RG6 1DJ,980,4,GRANGE AVENUE
"7, Grange Avenue",RG6 1DJ,1281,7,Grange Avenue
"36, Grange Avenue",RG6 1DJ,1345,36,Grange Avenue
"13, Grange Avenue",RG6 1DJ,883,13,Grange Avenue
"2, Grange Avenue",RG6 1DJ,1044,2,Grange Avenue
"53, Grange Avenue",RG6 1DJ,969,53,Grange Avenue
"23, Grange Avenue",RG6 1DJ,926,23,Grange Avenue
"16, Grange Avenue",RG6 1DJ,1335,16,Grange Avenue
"1b, Grange Avenue",RG6 1DJ,560,1,b
"45, Grange Avenue",RG6 1DJ,1270,45,Grange Avenue
"5, Grange Avenue",RG6 1DJ,1324,5,Grange Avenue
"19, Grange Avenue",RG6 1DJ,1292,19,Grange Avenue
"3, Grange Avenue",RG6 1DJ,1066,3,Grange Avenue
"15, Grange Avenue",RG6 1DJ,1249,15,Grange Avenue
"37, Grange Avenue",RG6 1DJ,1130,37,Grange Avenue
"33, Grange Avenue",RG6 1DJ,1270,33,Grange Avenue
"39, Grange Avenue",RG6 1DJ,1206,39,Grange Avenue
"34, Grange Avenue",RG6 1DJ,1281,34,Grange Avenue
"18, Grange Avenue",RG6 1DJ,1399,18,Grange Avenue
63 Grange Avenue,RG6 1DJ,926,63,Grange Avenue
64 Grange Avenue,RG6 1DJ,872,64,Grange Avenue
"31, Grange Avenue",RG6 1DJ,1302,31,Grange Avenue
"49, Grange Avenue",RG6 1DJ,1270,49,Grange Avenue
"43, Grange Avenue",RG6 1DJ,1238,43,Grange Avenue
"6, Grange Avenue",RG6 1DJ,1432,6,Grange Avenue
"22, Grange Avenue",RG6 1DJ,1044,22,Grange Avenue
"Flat 2, 28 Grange Avenue",RG6 1DJ,506,,Flat
"Flat 1, 28 Grange Avenue",RG6 1DJ,420,,Flat
"51, Grange Avenue",RG6 1DJ,947,51,Grange Avenue
"35, Grange Avenue",RG6 1DJ,1464,35,Grange Avenue
"25, Grange Avenue",RG6 1DJ,840,25,Grange Avenue
"Flat 4, 14 Grange Avenue",RG6 1DJ,205,,Flat
"Flat 1, 14 Grange Avenue",RG6 1DJ,248,,Flat
"Flat 5, 14 Grange Avenue",RG6 1DJ,280,,Flat
"47, Grange Avenue",RG6 1DJ,958,47,Grange Avenue
"51, Grange Avenue",RG6 1DJ,1023,51,Grange Avenue
"8, Grange Avenue",RG6 1DJ,915,8,Grange Avenue
"30, Grange Avenue",RG6 1DJ,1249,30,Grange Avenue
"13, Grange Avenue",RG6 1DJ,947,13,Grange Avenue
"1b, Grange Avenue",RG6 1DJ,506,1,b
"41, Grange Avenue",RG6 1DJ,850,41,Grange Avenue
"29, Grange Avenue",RG6 1DJ,782,29,Grange Avenue
"27, Grange Avenue",RG6 1DJ,848,27,Grange Avenue
"4, Grange Avenue",RG6 1DJ,1013,4,Grange Avenue
"26, Grange Avenue",RG6 1DJ,845,26,Grange Avenue
"36, Grange Avenue",RG6 1DJ,1111,36,Grange Avenue
92 Grange Avenue,RG6 1DL,969,92,Grange Avenue
121 Grange Avenue,RG6 1DL,474,121,Grange Avenue
87 Grange Avenue,RG6 1DL,861,87,Grange Avenue
"79 GRANGE AVENUE, READING",RG6 1DL,990,79,GRANGE AVENUE
77 GRANGE AVENUE,RG6 1DL,904,77,GRANGE AVENUE
"101, Grange Avenue",RG6 1DL,840,101,Grange Avenue
"63, Grange Avenue",RG6 1DL,936,63,Grange Avenue
"74, Grange Avenue",RG6 1DL,947,74,Grange Avenue
"99, Grange Avenue",RG6 1DL,1109,99,Grange Avenue
"65, Grange Avenue",RG6 1DL,1367,65,Grange Avenue
"44, Grange Avenue",RG6 1DL,1130,44,Grange Avenue
"83, Grange Avenue",RG6 1DL,1087,83,Grange Avenue
"109, Grange Avenue",RG6 1DL,926,109,Grange Avenue
"88, Grange Avenue",RG6 1DL,1044,88,Grange Avenue
"86, Grange Avenue",RG6 1DL,1033,86,Grange Avenue
"71, Grange Avenue",RG6 1DL,1249,71,Grange Avenue
"76, Grange Avenue",RG6 1DL,1302,76,Grange Avenue
"95, Grange Avenue",RG6 1DL,1195,95,Grange Avenue
"42, Grange Avenue",RG6 1DL,1356,42,Grange Avenue
"94, Grange Avenue",RG6 1DL,1012,94,Grange Avenue
"66, Grange Avenue",RG6 1DL,1227,66,Grange Avenue
"97, Grange Avenue",RG6 1DL,904,97,Grange Avenue
"72, Grange Avenue",RG6 1DL,1033,72,Grange Avenue
"91, Grange Avenue",RG6 1DL,1227,91,Grange Avenue
"59, Grange Avenue",RG6 1DL,1281,59,Grange Avenue
"82, Grange Avenue",RG6 1DL,1227,82,Grange Avenue
"70, Grange Avenue",RG6 1DL,1227,70,Grange Avenue
"75, Grange Avenue",RG6 1DL,1238,75,Grange Avenue
"67, Grange Avenue",RG6 1DL,990,67,Grange Avenue
"73, Grange Avenue",RG6 1DL,1206,73,Grange Avenue
"56, Grange Avenue",RG6 1DL,1313,56,Grange Avenue
"84, Grange Avenue",RG6 1DL,1335,84,Grange Avenue
"111, Grange Avenue",RG6 1DL,1302,111,Grange Avenue
"78, Grange Avenue",RG6 1DL,1356,78,Grange Avenue
"115, Grange Avenue",RG6 1DL,1259,115,Grange Avenue
"62, Grange Avenue",RG6 1DL,1206,62,Grange Avenue
"61, Grange Avenue",RG6 1DL,1259,61,Grange Avenue
"58, Grange Avenue",RG6 1DL,1109,58,Grange Avenue
"69, Grange Avenue",RG6 1DL,1098,69,Grange Avenue
"68, Grange Avenue",RG6 1DL,1227,68,Grange Avenue
"81, Grange Avenue",RG6 1DL,850,81,Grange Avenue
"60, Grange Avenue",RG6 1DL,1001,60,Grange Avenue
"117, Grange Avenue",RG6 1DL,1378,117,Grange Avenue
"48, Grange Avenue",RG6 1DL,883,48,Grange Avenue
121a Grange Avenue,RG6 1DL,484,121,a Grange Avenue
"54, Grange Avenue",RG6 1DL,1227,54,Grange Avenue
"81, Grange Avenue",RG6 1DL,840,81,Grange Avenue
"85, Grange Avenue",RG6 1DL,1098,85,Grange Avenue
"96, Grange Avenue",RG6 1DL,1378,96,Grange Avenue
"46, Grange Avenue",RG6 1DL,807,46,Grange Avenue
"89, Grange Avenue",RG6 1DL,840,89,Grange Avenue
"89, Grange Avenue",RG6 1DL,840,89,Grange Avenue
"57, Grange Avenue",RG6 1DL,1238,57,Grange Avenue
"80, Grange Avenue",RG6 1DL,1023,80,Grange Avenue
"52, Grange Avenue",RG6 1DL,926,52,Grange Avenue
"50, Grange Avenue",RG6 1DL,807,50,Grange Avenue
"92, Grange Avenue",RG6 1DL,1023,92,Grange Avenue
"54, Grange Avenue",RG6 1DL,841,54,Grange Avenue
"52, Grange Avenue",RG6 1DL,790,52,Grange Avenue
"101, Grange Avenue",RG6 1DL,751,101,Grange Avenue
"119, Grange Avenue",RG6 1DL,1014,119,Grange Avenue
"79, Grange Avenue",RG6 1DL,855,79,Grange Avenue
"70, Grange Avenue",RG6 1DL,1011,70,Grange Avenue
53 Palmer Park Avenue,RG6 1DN,1055,53,Palmer Park Avenue
49 Palmer Park Avenue,RG6 1DN,1292,49,Palmer Park Avenue
16 Palmer Park Avenue,RG6 1DN,1302,16,Palmer Park Avenue
37 Palmer Park Avenue,RG6 1DN,893,37,Palmer Park Avenue
2 Palmer Park Avenue,RG6 1DN,1259,2,Palmer Park Avenue
14 PALMER PARK AVENUE,RG6 1DN,1658,14,PALMER PARK AVENUE
"5 PALMER PARK AVENUE, READING",RG6 1DN,1044,5,PALMER PARK AVENUE
"20, Palmer Park Avenue",RG6 1DN,592,20,Palmer Park Avenue
"22, Palmer Park Avenue",RG6 1DN,1044,22,Palmer Park Avenue
"31, Palmer Park Avenue",RG6 1DN,1270,31,Palmer Park Avenue
"6, Palmer Park Avenue",RG6 1DN,1173,6,Palmer Park Avenue
"41, Palmer Park Avenue",RG6 1DN,1012,41,Palmer Park Avenue
"24, Palmer Park Avenue",RG6 1DN,861,24,Palmer Park Avenue
"21, Palmer Park Avenue",RG6 1DN,990,21,Palmer Park Avenue
"19, Palmer Park Avenue",RG6 1DN,1023,19,Palmer Park Avenue
"42, Palmer Park Avenue",RG6 1DN,1033,42,Palmer Park Avenue
"52, Palmer Park Avenue",RG6 1DN,1367,52,Palmer Park Avenue
"3, Palmer Park Avenue",RG6 1DN,1496,3,Palmer Park Avenue
"8, Palmer Park Avenue",RG6 1DN,1324,8,Palmer Park Avenue
"31, Palmer Park Avenue",RG6 1DN,1302,31,Palmer Park Avenue
"28, Palmer Park Avenue",RG6 1DN,1012,28,Palmer Park Avenue
"46, Palmer Park Avenue",RG6 1DN,1292,46,Palmer Park Avenue
"32, Palmer Park Avenue",RG6 1DN,1023,32,Palmer Park Avenue
"36, Palmer Park Avenue",RG6 1DN,1001,36,Palmer Park Avenue
"11, Palmer Park Avenue",RG6 1DN,1367,11,Palmer Park Avenue
"30, Palmer Park Avenue",RG6 1DN,947,30,Palmer Park Avenue
"53, Palmer Park Avenue",RG6 1DN,1238,53,Palmer Park Avenue
"10, Palmer Park Avenue",RG6 1DN,1054,10,Palmer Park Avenue
"37, Palmer Park Avenue",RG6 1DN,990,37,Palmer Park Avenue
"22, Palmer Park Avenue",RG6 1DN,985,22,Palmer Park Avenue
"34, Palmer Park Avenue",RG6 1DN,1138,34,Palmer Park Avenue
58 Palmer Park Avenue,RG6 1DP,1399,58,Palmer Park Avenue
"57, Palmer Park Avenue",RG6 1DP,1281,57,Palmer Park Avenue
"56, Palmer Park Avenue",RG6 1DP,1496,56,Palmer Park Avenue
"55, Palmer Park Avenue",RG6 1DP,1410,55,Palmer Park Avenue
"58, Palmer Park Avenue",RG6 1DP,1507,58,Palmer Park Avenue
"57, Palmer Park Avenue",RG6 1DP,1056,57,Palmer Park Avenue
"Flat 2 Ronita Court, Grange Avenue",RG6 1DQ,420,,Flat
"Flat 1 Ronita Court, Grange Avenue",RG6 1DQ,753,,Flat
"Flat 6 Ronita Court, Grange Avenue",RG6 1DQ,366,,Flat
"Flat 3 Ronita Court, Grange Avenue",RG6 1DQ,355,,Flat
"Flat 4 Ronita Court, Grange Avenue",RG6 1DQ,700,,Flat
"10, Culver Lane, Earley",RG6 1DS,2551,10,Culver Lane
"8, Culver Lane, Earley",RG6 1DS,694,8,Culver Lane
"12, Culver Lane, Earley",RG6 1DS,703,12,Culver Lane
"20 Culver Lane, Earley",RG6 1DT,1195,20,Culver Lane
"The Flat, 34 Culver Lane",RG6 1DT,1098,,The Flat
"28, Culver Lane, Earley",RG6 1DT,926,28,Culver Lane
"28, Culver Lane, Earley",RG6 1DT,1016,28,Culver Lane
"23, Culver Lane, Earley",RG6 1DU,1055,23,Culver Lane
"25, Culver Lane, Earley",RG6 1DU,1959,25,Culver Lane
"23, Culver Lane, Earley",RG6 1DU,1087,23,Culver Lane
"23, Culver Lane, Earley",RG6 1DU,1241,23,Culver Lane
"11, Culver Lane, Earley",RG6 1DU,859,11,Culver Lane
"47 Culver Lane, Earley",RG6 1DX,1755,47,Culver Lane
"45 Culver Lane, Earley",RG6 1DX,1776,45,Culver Lane
"63 Culver Lane, Earley",RG6 1DX,1453,63,Culver Lane
"39, Culver Lane, Earley",RG6 1DX,1023,39,Culver Lane
"45, Culver Lane, Earley",RG6 1DX,1744,45,Culver Lane
"67, Culver Lane, Earley",RG6 1DX,1432,67,Culver Lane
"67, Culver Lane, Earley",RG6 1DX,1399,67,Culver Lane
"67, Culver Lane, Earley",RG6 1DX,1302,67,Culver Lane
"67, Culver Lane, Earley",RG6 1DX,1485,67,Culver Lane
"41, Culver Lane, Earley",RG6 1DX,1206,41,Culver Lane
"59, Culver Lane, Earley",RG6 1DX,2196,59,Culver Lane
"37, Culver Lane, Earley",RG6 1DX,1410,37,Culver Lane
"61, Culver Lane, Earley",RG6 1DX,1292,61,Culver Lane
"55, Culver Lane, Earley",RG6 1DX,1150,55,Culver Lane
"63, Culver Lane, Earley",RG6 1DX,1343,63,Culver Lane
"68 Culver Lane, Earley",RG6 1DY,1292,68,Culver Lane
"44, Culver Lane, Earley",RG6 1DY,1238,44,Culver Lane
"60, Culver Lane, Earley",RG6 1DY,1001,60,Culver Lane
"74, Culver Lane, Earley",RG6 1DY,1130,74,Culver Lane
"64, Culver Lane, Earley",RG6 1DY,1410,64,Culver Lane
"70, Culver Lane, Earley",RG6 1DY,1109,70,Culver Lane
"58, Culver Lane, Earley",RG6 1DY,1023,58,Culver Lane
"5 BRACKENDALE WAY, READING",RG6 1DZ,1496,5,BRACKENDALE WAY
"18 BRACKENDALE WAY, READING",RG6 1DZ,1539,18,BRACKENDALE WAY
"3, Brackendale Way",RG6 1DZ,1432,3,Brackendale Way
"10, Brackendale Way",RG6 1DZ,1335,10,Brackendale Way
"12, Brackendale Way",RG6 1DZ,1292,12,Brackendale Way
"14, Brackendale Way",RG6 1DZ,1498,14,Brackendale Way
"1, Sidmouth Grange Road, Earley",RG6 1EA,2131,1,Sidmouth Grange Road
"5, Sidmouth Grange Road, Earley",RG6 1EA,1862,5,Sidmouth Grange Road
"5, Sidmouth Grange Road, Earley",RG6 1EA,1862,5,Sidmouth Grange Road
"11, Sidmouth Grange Road, Earley",RG6 1EA,2486,11,Sidmouth Grange Road
"1a, Sidmouth Grange Road, Earley",RG6 1EA,1518,1,a
"3, Sidmouth Grange Road, Earley",RG6 1EA,1722,3,Sidmouth Grange Road
"18 Erleigh Court Drive, Earley",RG6 1EB,1862,18,Erleigh Court Drive
"19 ERLEIGH COURT DRIVE, EARLEY",RG6 1EB,1496,19,ERLEIGH COURT DRIVE
"29 ERLEIGH COURT DRIVE, EARLEY",RG6 1EB,1367,29,ERLEIGH COURT DRIVE
"22 ERLEIGH COURT DRIVE, EARLEY",RG6 1EB,1119,22,ERLEIGH COURT DRIVE
"17 ERLEIGH COURT DRIVE, EARLEY",RG6 1EB,1356,17,ERLEIGH COURT DRIVE
"19b, Erleigh Court Drive, Earley",RG6 1EB,1615,19,b
"17a, Erleigh Court Drive, Earley",RG6 1EB,1776,17,a
"3, Erleigh Court Drive, Earley",RG6 1EB,2239,3,Erleigh Court Drive
"24, Erleigh Court Drive, Earley",RG6 1EB,2250,24,Erleigh Court Drive
"21, Erleigh Court Drive, Earley",RG6 1EB,1184,21,Erleigh Court Drive
"22, Erleigh Court Drive, Earley",RG6 1EB,1076,22,Erleigh Court Drive
"18, Erleigh Court Drive, Earley",RG6 1EB,1313,18,Erleigh Court Drive
"27, Erleigh Court Drive, Earley",RG6 1EB,1518,27,Erleigh Court Drive
"19, Erleigh Court Drive, Earley",RG6 1EB,1435,19,Erleigh Court Drive
"18, Erleigh Court Drive, Earley",RG6 1EB,1174,18,Erleigh Court Drive
"29, Erleigh Court Drive, Earley",RG6 1EB,1331,29,Erleigh Court Drive
"29, Erleigh Court Drive, Earley",RG6 1EB,1396,29,Erleigh Court Drive
"17, Erleigh Court Drive, Earley",RG6 1EB,953,17,Erleigh Court Drive
"6, Whitegates Lane, Earley",RG6 1ED,1389,6,Whitegates Lane
"3, Whitegates Lane, Earley",RG6 1ED,1389,3,Whitegates Lane
"4, Whitegates Lane, Earley",RG6 1ED,1001,4,Whitegates Lane
"1 Whitegates Lane, Earley",RG6 1ED,1723,1,Whitegates Lane
"3, Whitegates Lane, Earley",RG6 1ED,1077,3,Whitegates Lane
"27 Whitegates Lane, Earley",RG6 1EE,2314,27,Whitegates Lane
"27 Whitegates Lane, Earley",RG6 1EE,1938,27,Whitegates Lane
"20 Whitegates Lane, Earley",RG6 1EE,1044,20,Whitegates Lane
"8, Whitegates Lane, Earley",RG6 1EE,1163,8,Whitegates Lane
"16, Whitegates Lane, Earley",RG6 1EE,969,16,Whitegates Lane
"22, Whitegates Lane, Earley",RG6 1EE,1012,22,Whitegates Lane
"14, Whitegates Lane, Earley",RG6 1EE,1066,14,Whitegates Lane
"17, Whitegates Lane, Earley",RG6 1EE,1615,17,Whitegates Lane
"15, Whitegates Lane, Earley",RG6 1EE,1163,15,Whitegates Lane
"1 The Drive, Earley",RG6 1EG,2766,1,The Drive
"19, The Drive, Earley",RG6 1EG,258,19,The Drive
"31, The Drive, Earley",RG6 1EG,2024,31,The Drive
"34, The Drive, Earley",RG6 1EG,1927,34,The Drive
"6, The Drive, Earley",RG6 1EG,893,6,The Drive
"13, The Drive, Earley",RG6 1EG,1259,13,The Drive
"45, The Drive, Earley",RG6 1EG,1033,45,The Drive
"35, The Drive, Earley",RG6 1EG,1776,35,The Drive
"12, The Drive, Earley",RG6 1EG,1012,12,The Drive
"25, The Drive, Earley",RG6 1EG,1119,25,The Drive
"10, The Drive, Earley",RG6 1EG,1658,10,The Drive
"55, The Drive, Earley",RG6 1EG,1335,55,The Drive
"57, The Drive, Earley",RG6 1EG,1335,57,The Drive
"53, The Drive, Earley",RG6 1EG,1270,53,The Drive
"8, The Drive, Earley",RG6 1EG,1916,8,The Drive
"47a, The Drive, Earley",RG6 1EG,893,47,a
"17, The Drive, Earley",RG6 1EG,1227,17,The Drive
"16, The Drive, Earley",RG6 1EG,2616,16,The Drive
"47, The Drive, Earley",RG6 1EG,1195,47,The Drive
"10, The Drive, Earley",RG6 1EG,1507,10,The Drive
"17, The Drive, Earley",RG6 1EG,1163,17,The Drive
"47a, The Drive, Earley",RG6 1EG,936,47,a
"33, The Drive, Earley",RG6 1EG,1490,33,The Drive
"6, The Drive, Earley",RG6 1EG,898,6,The Drive
"28, The Drive, Earley",RG6 1EG,1220,28,The Drive
"13, The Drive, Earley",RG6 1EG,933,13,The Drive
"22, The Drive, Earley",RG6 1EG,1043,22,The Drive
"23, Erleigh Court Gardens, Earley",RG6 1EH,1141,23,Erleigh Court Gardens
"5 Erleigh Court Gardens, Earley",RG6 1EH,850,5,Erleigh Court Gardens
"22 ERLEIGH COURT GARDENS, EARLEY",RG6 1EH,926,22,ERLEIGH COURT GARDENS
"18, Erleigh Court Gardens, Earley",RG6 1EH,1668,18,Erleigh Court Gardens
"36, Erleigh Court Gardens, Earley",RG6 1EH,1808,36,Erleigh Court Gardens
"20, Erleigh Court Gardens, Earley",RG6 1EH,969,20,Erleigh Court Gardens
"1b Erleigh Court Gardens, Earley",RG6 1EH,915,1,b Erleigh Court Gardens
"1b Erleigh Court Gardens, Earley",RG6 1EH,904,1,b Erleigh Court Gardens
"32, Erleigh Court Gardens, Earley",RG6 1EH,1292,32,Erleigh Court Gardens
"12, Erleigh Court Gardens, Earley",RG6 1EH,840,12,Erleigh Court Gardens
"15, Erleigh Court Gardens, Earley",RG6 1EH,1023,15,Erleigh Court Gardens
"18, Erleigh Court Gardens, Earley",RG6 1EH,1281,18,Erleigh Court Gardens
"18, Erleigh Court Gardens, Earley",RG6 1EH,1001,18,Erleigh Court Gardens
"26, Erleigh Court Gardens, Earley",RG6 1EH,969,26,Erleigh Court Gardens
"19, Erleigh Court Gardens, Earley",RG6 1EH,1012,19,Erleigh Court Gardens
"42, Erleigh Court Gardens, Earley",RG6 1EH,1421,42,Erleigh Court Gardens
"15, Erleigh Court Gardens, Earley",RG6 1EH,1173,15,Erleigh Court Gardens
"24, Erleigh Court Gardens, Earley",RG6 1EH,1076,24,Erleigh Court Gardens
"15, Erleigh Court Gardens, Earley",RG6 1EH,893,15,Erleigh Court Gardens
"5, Erleigh Court Gardens, Earley",RG6 1EH,883,5,Erleigh Court Gardens
"18, Erleigh Court Gardens, Earley",RG6 1EH,1001,18,Erleigh Court Gardens
"7, Erleigh Court Gardens, Earley",RG6 1EH,907,7,Erleigh Court Gardens
"1a, Erleigh Court Gardens, Earley",RG6 1EH,1021,1,a
"22, Erleigh Court Gardens, Earley",RG6 1EH,1276,22,Erleigh Court Gardens
"18, Erleigh Court Gardens, Earley",RG6 1EH,912,18,Erleigh Court Gardens
"34, Erleigh Court Gardens, Earley",RG6 1EH,1028,34,Erleigh Court Gardens
"23 Erleigh Court Gardens, Earley",RG6 1EJ,1087,23,Erleigh Court Gardens
"88 Erleigh Court Gardens, Earley",RG6 1EJ,904,88,Erleigh Court Gardens
"58, Erleigh Court Gardens, Earley",RG6 1EJ,1076,58,Erleigh Court Gardens
"72, Erleigh Court Gardens, Earley",RG6 1EJ,1421,72,Erleigh Court Gardens
"74, Erleigh Court Gardens, Earley",RG6 1EJ,1421,74,Erleigh Court Gardens
"76, Erleigh Court Gardens, Earley",RG6 1EJ,1442,76,Erleigh Court Gardens
"80, Erleigh Court Gardens, Earley",RG6 1EJ,1098,80,Erleigh Court Gardens
"66, Erleigh Court Gardens, Earley",RG6 1EJ,969,66,Erleigh Court Gardens
"33, Erleigh Court Gardens, Earley",RG6 1EJ,1302,33,Erleigh Court Gardens
"35, Erleigh Court Gardens, Earley",RG6 1EJ,850,35,Erleigh Court Gardens
"29, Erleigh Court Gardens, Earley",RG6 1EJ,1055,29,Erleigh Court Gardens
"23b, Erleigh Court Gardens, Earley",RG6 1EJ,1249,23,b
"70, Erleigh Court Gardens, Earley",RG6 1EJ,958,70,Erleigh Court Gardens
"74, Erleigh Court Gardens, Earley",RG6 1EJ,883,74,Erleigh Court Gardens
"35, Erleigh Court Gardens, Earley",RG6 1EJ,850,35,Erleigh Court Gardens
"25, Erleigh Court Gardens, Earley",RG6 1EJ,973,25,Erleigh Court Gardens
"23, Erleigh Court Gardens, Earley",RG6 1EJ,1150,23,Erleigh Court Gardens
"37, Erleigh Court Gardens, Earley",RG6 1EJ,957,37,Erleigh Court Gardens
"88, Erleigh Court Gardens, Earley",RG6 1EJ,907,88,Erleigh Court Gardens
"50, Erleigh Court Gardens, Earley",RG6 1EJ,1044,50,Erleigh Court Gardens
"14 Milton Road, Earley",RG6 1EL,1496,14,Milton Road
"14 Milton Road, Earley",RG6 1EL,1496,14,Milton Road
"13 Milton Road, Earley",RG6 1EL,1679,13,Milton Road
"14 Milton Road, Earley",RG6 1EL,1475,14,Milton Road
"8, Milton Road, Earley",RG6 1EL,1033,8,Milton Road
"12, Milton Road, Earley",RG6 1EL,1475,12,Milton Road
"1, Milton Road, Earley",RG6 1EL,969,1,Milton Road
"5, Milton Road, Earley",RG6 1EL,1625,5,Milton Road
"4, Milton Road, Earley",RG6 1EL,1076,4,Milton Road
"6, Milton Road, Earley",RG6 1EL,1582,6,Milton Road
"17, Milton Road, Earley",RG6 1EL,1432,17,Milton Road
"17, Milton Road, Earley",RG6 1EL,936,17,Milton Road
"4, Milton Road, Earley",RG6 1EL,1098,4,Milton Road
"6, Milton Road, Earley",RG6 1EL,1894,6,Milton Road
"15, Milton Road, Earley",RG6 1EL,1109,15,Milton Road
"24, Milton Road, Earley",RG6 1EL,1001,24,Milton Road
"11, Milton Road, Earley",RG6 1EL,858,11,Milton Road
"32 Milton Road, Earley",RG6 1EN,1098,32,Milton Road
"48 Milton Road, Earley",RG6 1EN,1023,48,Milton Road
"23, Milton Road, Earley",RG6 1EN,1044,23,Milton Road
"38, Milton Road, Earley",RG6 1EN,2164,38,Milton Road
"29, Milton Road, Earley",RG6 1EN,947,29,Milton Road
"29a Milton Road, Earley",RG6 1EN,1259,29,a Milton Road
"31, Milton Road, Earley",RG6 1EN,956,31,Milton Road
"28 Byron Road, Earley",RG6 1EP,947,28,Byron Road
"9, Byron Road, Earley",RG6 1EP,1808,9,Byron Road
"31, Byron Road, Earley",RG6 1EP,1507,31,Byron Road
"32, Byron Road, Earley",RG6 1EP,1152,32,Byron Road
"6, Byron Road, Earley",RG6 1EP,1572,6,Byron Road
"12, Byron Road, Earley",RG6 1EP,1173,12,Byron Road
"21, Byron Road, Earley",RG6 1EP,1023,21,Byron Road
"31, Byron Road, Earley",RG6 1EP,1453,31,Byron Road
"25, Byron Road, Earley",RG6 1EP,1001,25,Byron Road
"8, Byron Road, Earley",RG6 1EP,936,8,Byron Road
"3, Byron Road, Earley",RG6 1EP,926,3,Byron Road
"10, Byron Road, Earley",RG6 1EP,1281,10,Byron Road
"37, Byron Road, Earley",RG6 1EP,1184,37,Byron Road
"16, Byron Road, Earley",RG6 1EP,818,16,Byron Road
"44, Byron Road, Earley",RG6 1EP,1001,44,Byron Road
"13, Byron Road, Earley",RG6 1EP,1259,13,Byron Road
"14, Byron Road, Earley",RG6 1EP,1432,14,Byron Road
"26, Byron Road, Earley",RG6 1EP,969,26,Byron Road
"15, Byron Road, Earley",RG6 1EP,1023,15,Byron Road
"37, Byron Road, Earley",RG6 1EP,1076,37,Byron Road
"17, Byron Road, Earley",RG6 1EP,958,17,Byron Road
"20, Byron Road, Earley",RG6 1EP,930,20,Byron Road
"9, Byron Road, Earley",RG6 1EP,1472,9,Byron Road
"28, Byron Road, Earley",RG6 1EP,1092,28,Byron Road
"3 SIDMOUTH GRANGE CLOSE, EARLEY",RG6 1ER,947,3,SIDMOUTH GRANGE CLOSE
"27, Sidmouth Grange Close, Earley",RG6 1ER,926,27,Sidmouth Grange Close
"17, Sidmouth Grange Close, Earley",RG6 1ER,797,17,Sidmouth Grange Close
"17, Sidmouth Grange Close, Earley",RG6 1ER,883,17,Sidmouth Grange Close
"14, Sidmouth Grange Close, Earley",RG6 1ER,915,14,Sidmouth Grange Close
"23, Sidmouth Grange Close, Earley",RG6 1ER,990,23,Sidmouth Grange Close
"23, Sidmouth Grange Close, Earley",RG6 1ER,915,23,Sidmouth Grange Close
"19, Sidmouth Grange Close, Earley",RG6 1ER,1345,19,Sidmouth Grange Close
"9, Sidmouth Grange Close, Earley",RG6 1ER,936,9,Sidmouth Grange Close
"23, Sidmouth Grange Close, Earley",RG6 1ER,1098,23,Sidmouth Grange Close
"7, Sidmouth Grange Close, Earley",RG6 1ER,1292,7,Sidmouth Grange Close
"8, Sidmouth Grange Close, Earley",RG6 1ER,936,8,Sidmouth Grange Close
"4, Sidmouth Grange Close, Earley",RG6 1ER,1690,4,Sidmouth Grange Close
"11, Sidmouth Grange Close, Earley",RG6 1ER,1130,11,Sidmouth Grange Close
"4, Sidmouth Grange Close, Earley",RG6 1ER,2465,4,Sidmouth Grange Close
"23, Sidmouth Grange Close, Earley",RG6 1ER,915,23,Sidmouth Grange Close
"17, Sidmouth Grange Close, Earley",RG6 1ER,926,17,Sidmouth Grange Close
"5, Sidmouth Grange Close, Earley",RG6 1ER,950,5,Sidmouth Grange Close
"27a, Sidmouth Grange Close, Earley",RG6 1ER,1110,27,a
